Freq.	V(vo)
5.06990708274524e+006	(-4.15885588107317e+000dB,-2.94494267495909e+000°)
5.08159442560379e+006	(-4.15892610678372e+000dB,-2.95172502607474e+000°)
5.09330871057014e+006	(-4.15899665542312e+000dB,-2.95852285077809e+000°)
5.10504999975224e+006	(-4.15906752846034e+000dB,-2.96533618267446e+000°)
5.11681835540125e+006	(-4.15913872739442e+000dB,-2.97216505813037e+000°)
5.12861383991182e+006	(-4.15921025370777e+000dB,-2.97900951097310e+000°)
5.14043651582243e+006	(-4.15928210890281e+000dB,-2.98586957654302e+000°)
5.15228644581573e+006	(-4.15935429448633e+000dB,-2.99274529007187e+000°)
5.16416369271887e+006	(-4.15942681197487e+000dB,-2.99963668705628e+000°)
5.17606831950383e+006	(-4.15949966288245e+000dB,-3.00654380213744e+000°)
5.18800038928776e+006	(-4.15957284873958e+000dB,-3.01346667099906e+000°)
5.19995996533330e+006	(-4.15964637108175e+000dB,-3.02040532921521e+000°)
5.21194711104894e+006	(-4.15972023144566e+000dB,-3.02735981194097e+000°)
5.22396188998933e+006	(-4.15979443138201e+000dB,-3.03433015490404e+000°)
5.23600436585563e+006	(-4.15986897244191e+000dB,-3.04131639341225e+000°)
5.24807460249585e+006	(-4.15994385619343e+000dB,-3.04831856381439e+000°)
5.26017266390518e+006	(-4.16001908420606e+000dB,-3.05533670197504e+000°)
5.27229861422634e+006	(-4.16009465804798e+000dB,-3.06237084283744e+000°)
5.28445251774992e+006	(-4.16017057930676e+000dB,-3.06942102285362e+000°)
5.29663443891469e+006	(-4.16024684957212e+000dB,-3.07648727795872e+000°)
5.30884444230799e+006	(-4.16032347044699e+000dB,-3.08356964475400e+000°)
5.32108259266604e+006	(-4.16040044353208e+000dB,-3.09066815894996e+000°)
5.33334895487430e+006	(-4.16047777044074e+000dB,-3.09778285698651e+000°)
5.34564359396781e+006	(-4.16055545278889e+000dB,-3.10491377472153e+000°)
5.35796657513150e+006	(-4.16063349220926e+000dB,-3.11206094911486e+000°)
5.37031796370061e+006	(-4.16071189033195e+000dB,-3.11922441626624e+000°)
5.38269782516096e+006	(-4.16079064880415e+000dB,-3.12640421334475e+000°)
5.39510622514935e+006	(-4.16086976926478e+000dB,-3.13360037575315e+000°)
5.40754322945387e+006	(-4.16094925337953e+000dB,-3.14081294124160e+000°)
5.42000890401430e+006	(-4.16102910280928e+000dB,-3.14804194626241e+000°)
5.43250331492239e+006	(-4.16110931923202e+000dB,-3.15528742827169e+000°)
5.44502652842226e+006	(-4.16118990431650e+000dB,-3.16254942308602e+000°)
5.45757861091076e+006	(-4.16127085975604e+000dB,-3.16982796836718e+000°)
5.47015962893776e+006	(-4.16135218724549e+000dB,-3.17712310131966e+000°)
5.48276964920657e+006	(-4.16143388848261e+000dB,-3.18443485856263e+000°)
5.49540873857428e+006	(-4.16151596518579e+000dB,-3.19176327825040e+000°)
5.50807696405206e+006	(-4.16159841906444e+000dB,-3.19910839680024e+000°)
5.52077439280560e+006	(-4.16168125184862e+000dB,-3.20647025213183e+000°)
5.53350109215538e+006	(-4.16176446526755e+000dB,-3.21384888120531e+000°)
5.54625712957712e+006	(-4.16184806107458e+000dB,-3.22124432295141e+000°)
5.55904257270204e+006	(-4.16193204099921e+000dB,-3.22865661287882e+000°)
5.57185748931730e+006	(-4.16201640681504e+000dB,-3.23608579045917e+000°)
5.58470194736631e+006	(-4.16210116027910e+000dB,-3.24353189261537e+000°)
5.59757601494910e+006	(-4.16218630316521e+000dB,-3.25099495736553e+000°)
5.61047976032269e+006	(-4.16227183725811e+000dB,-3.25847502301332e+000°)
5.62341325190147e+006	(-4.16235776434841e+000dB,-3.26597212767813e+000°)
5.63637655825752e+006	(-4.16244408622465e+000dB,-3.27348630870927e+000°)
5.64936974812100e+006	(-4.16253080469796e+000dB,-3.28101760479509e+000°)
5.66239289038050e+006	(-4.16261792158155e+000dB,-3.28856605412991e+000°)
5.67544605408343e+006	(-4.16270543869827e+000dB,-3.29613169528762e+000°)
5.68852930843637e+006	(-4.16279335787446e+000dB,-3.30371456618767e+000°)
5.70164272280543e+006	(-4.16288168095316e+000dB,-3.31131470593785e+000°)
5.71478636671662e+006	(-4.16297040977322e+000dB,-3.31893215224526e+000°)
5.72796030985624e+006	(-4.16305954620254e+000dB,-3.32656694518736e+000°)
5.74116462207121e+006	(-4.16314909209310e+000dB,-3.33421912219361e+000°)
5.75439937336950e+006	(-4.16323904932137e+000dB,-3.34188872272210e+000°)
5.76766463392043e+006	(-4.16332941976761e+000dB,-3.34957578557453e+000°)
5.78096047405510e+006	(-4.16342020531816e+000dB,-3.35728034952458e+000°)
5.79428696426673e+006	(-4.16351140787717e+000dB,-3.36500245440376e+000°)
5.80764417521103e+006	(-4.16360302934109e+000dB,-3.37274213826804e+000°)
5.82103217770662e+006	(-4.16369507162744e+000dB,-3.38049944069920e+000°)
5.83445104273535e+006	(-4.16378753666495e+000dB,-3.38827440155854e+000°)
5.84790084144270e+006	(-4.16388042638475e+000dB,-3.39606706017665e+000°)
5.86138164513818e+006	(-4.16397374272076e+000dB,-3.40387745535333e+000°)
5.87489352529565e+006	(-4.16406748762568e+000dB,-3.41170562697624e+000°)
5.88843655355377e+006	(-4.16416166306328e+000dB,-3.41955161517902e+000°)
5.90201080171632e+006	(-4.16425627099561e+000dB,-3.42741545919047e+000°)
5.91561634175261e+006	(-4.16435131339591e+000dB,-3.43529719851683e+000°)
5.92925324579786e+006	(-4.16444679225147e+000dB,-3.44319687337770e+000°)
5.94292158615359e+006	(-4.16454270955796e+000dB,-3.45111452376872e+000°)
5.95662143528796e+006	(-4.16463906732050e+000dB,-3.45905019005734e+000°)
5.97035286583622e+006	(-4.16473586754815e+000dB,-3.46700391201357e+000°)
5.98411595060104e+006	(-4.16483311225666e+000dB,-3.47497572934221e+000°)
5.99791076255293e+006	(-4.16493080348433e+000dB,-3.48296568320484e+000°)
6.01173737483061e+006	(-4.16502894327389e+000dB,-3.49097381416460e+000°)
6.02559586074141e+006	(-4.16512753366166e+000dB,-3.49900016153606e+000°)
6.03948629376162e+006	(-4.16522657671140e+000dB,-3.50704476652640e+000°)
6.05340874753695e+006	(-4.16532607449524e+000dB,-3.51510767011575e+000°)
6.06736329588287e+006	(-4.16542602908302e+000dB,-3.52318891240723e+000°)
6.08135001278499e+006	(-4.16552644256503e+000dB,-3.53128853461844e+000°)
6.09536897239949e+006	(-4.16562731703372e+000dB,-3.53940657736559e+000°)
6.10942024905352e+006	(-4.16572865458960e+000dB,-3.54754308119680e+000°)
6.12350391724553e+006	(-4.16583045736086e+000dB,-3.55569808845384e+000°)
6.13762005164573e+006	(-4.16593272745805e+000dB,-3.56387163901375e+000°)
6.15176872709646e+006	(-4.16603546701985e+000dB,-3.57206377461078e+000°)
6.16595001861260e+006	(-4.16613867818851e+000dB,-3.58027453640851e+000°)
6.18016400138193e+006	(-4.16624236311743e+000dB,-3.58850396590465e+000°)
6.19441075076558e+006	(-4.16634652397191e+000dB,-3.59675210480249e+000°)
6.20869034229839e+006	(-4.16645116291655e+000dB,-3.60501899386108e+000°)
6.22300285168935e+006	(-4.16655628213454e+000dB,-3.61330467507748e+000°)
6.23734835482194e+006	(-4.16666188382346e+000dB,-3.62160919042928e+000°)
6.25172692775460e+006	(-4.16676797019083e+000dB,-3.62993258238621e+000°)
6.26613864672109e+006	(-4.16687454343101e+000dB,-3.63827489116249e+000°)
6.28058358813091e+006	(-4.16698160577596e+000dB,-3.64663615973116e+000°)
6.29506182856970e+006	(-4.16708915945661e+000dB,-3.65501643005432e+000°)
6.30957344479965e+006	(-4.16719720672011e+000dB,-3.66341574479719e+000°)
6.32411851375991e+006	(-4.16730574980443e+000dB,-3.67183414486888e+000°)
6.33869711256698e+006	(-4.16741479098042e+000dB,-3.68027167349851e+000°)
6.35330931851514e+006	(-4.16752433252803e+000dB,-3.68872837364802e+000°)
6.36795520907686e+006	(-4.16763437671180e+000dB,-3.69720428630966e+000°)
6.38263486190318e+006	(-4.16774492583617e+000dB,-3.70569945500704e+000°)
6.39734835482417e+006	(-4.16785598220347e+000dB,-3.71421392237825e+000°)
6.41209576584930e+006	(-4.16796754812446e+000dB,-3.72274773095297e+000°)
6.42687717316787e+006	(-4.16807962592256e+000dB,-3.73130092342800e+000°)
6.44169265514944e+006	(-4.16819221794147e+000dB,-3.73987354369996e+000°)
6.45654229034422e+006	(-4.16830532650776e+000dB,-3.74846563296913e+000°)
6.47142615748349e+006	(-4.16841895398999e+000dB,-3.75707723562455e+000°)
6.48634433548004e+006	(-4.16853310275249e+000dB,-3.76570839463537e+000°)
6.50129690342855e+006	(-4.16864777517198e+000dB,-3.77435915329621e+000°)
6.51628394060607e+006	(-4.16876297363366e+000dB,-3.78302955466187e+000°)
6.53130552647236e+006	(-4.16887870053380e+000dB,-3.79171964220758e+000°)
6.54636174067038e+006	(-4.16899495829223e+000dB,-3.80042946031731e+000°)
6.56145266302668e+006	(-4.16911174930995e+000dB,-3.80915905083628e+000°)
6.57657837355182e+006	(-4.16922907603557e+000dB,-3.81790845913515e+000°)
6.59173895244083e+006	(-4.16934694089951e+000dB,-3.82667772807750e+000°)
6.60693448007357e+006	(-4.16946534636376e+000dB,-3.83546690224193e+000°)
6.62216503701522e+006	(-4.16958429488424e+000dB,-3.84427602500804e+000°)
6.63743070401668e+006	(-4.16970378893043e+000dB,-3.85310513994883e+000°)
6.65273156201500e+006	(-4.16982383100309e+000dB,-3.86195429244710e+000°)
6.66806769213380e+006	(-4.16994442358831e+000dB,-3.87082352581278e+000°)
6.68343917568372e+006	(-4.17006556919904e+000dB,-3.87971288479258e+000°)
6.69884609416283e+006	(-4.17018727035234e+000dB,-3.88862241358039e+000°)
6.71428852925709e+006	(-4.17030952957913e+000dB,-3.89755215659346e+000°)
6.72976656284074e+006	(-4.17043234942664e+000dB,-3.90650215897165e+000°)
6.74528027697677e+006	(-4.17055573243903e+000dB,-3.91547246442886e+000°)
6.76082975391736e+006	(-4.17067968119535e+000dB,-3.92446311898539e+000°)
6.77641507610429e+006	(-4.17080419825623e+000dB,-3.93347416608583e+000°)
6.79203632616938e+006	(-4.17092928621876e+000dB,-3.94250565144868e+000°)
6.80769358693494e+006	(-4.17105494767529e+000dB,-3.95155761942840e+000°)
6.82338694141422e+006	(-4.17118118524537e+000dB,-3.96063011581171e+000°)
6.83911647281181e+006	(-4.17130800155734e+000dB,-3.96972318629703e+000°)
6.85488226452413e+006	(-4.17143539923546e+000dB,-3.97883687512130e+000°)
6.87068440013983e+006	(-4.17156338092981e+000dB,-3.98797122814464e+000°)
6.88652296344026e+006	(-4.17169194929689e+000dB,-3.99712629054141e+000°)
6.90239803839991e+006	(-4.17182110700694e+000dB,-4.00630210763926e+000°)
6.91830970918685e+006	(-4.17195085674625e+000dB,-4.01549872570767e+000°)
6.93425806016317e+006	(-4.17208120121316e+000dB,-4.02471619060477e+000°)
6.95024317588544e+006	(-4.17221214310422e+000dB,-4.03395454735291e+000°)
6.96626514110515e+006	(-4.17234368514472e+000dB,-4.04321384237050e+000°)
6.98232404076917e+006	(-4.17247583006935e+000dB,-4.05249412195151e+000°)
6.99841996002019e+006	(-4.17260858061656e+000dB,-4.06179543186065e+000°)
7.01455298419716e+006	(-4.17274193953952e+000dB,-4.07111781807731e+000°)
7.03072319883578e+006	(-4.17287590961623e+000dB,-4.08046132753882e+000°)
7.04693068966891e+006	(-4.17301049360345e+000dB,-4.08982600479241e+000°)
7.06317554262705e+006	(-4.17314569432143e+000dB,-4.09921189850987e+000°)
7.07945784383880e+006	(-4.17328151455565e+000dB,-4.10861905372827e+000°)
7.09577767963131e+006	(-4.17341795714691e+000dB,-4.11804751867189e+000°)
7.11213513653070e+006	(-4.17355502490865e+000dB,-4.12749733892963e+000°)
7.12853030126260e+006	(-4.17369272068528e+000dB,-4.13696856135326e+000°)
7.14496326075253e+006	(-4.17383104733104e+000dB,-4.14646123260114e+000°)
7.16143410212641e+006	(-4.17397000772352e+000dB,-4.15597540047774e+000°)
7.17794291271100e+006	(-4.17410960473560e+000dB,-4.16551111141369e+000°)
7.19448978003437e+006	(-4.17424984126585e+000dB,-4.17506841279260e+000°)
7.21107479182637e+006	(-4.17439072022652e+000dB,-4.18464735230260e+000°)
7.22769803601907e+006	(-4.17453224452974e+000dB,-4.19424797669261e+000°)
7.24435960074726e+006	(-4.17467441710800e+000dB,-4.20387033332320e+000°)
7.26105957434890e+006	(-4.17481724091859e+000dB,-4.21351447056962e+000°)
7.27779804536559e+006	(-4.17496071891431e+000dB,-4.22318043543061e+000°)
7.29457510254303e+006	(-4.17510485406630e+000dB,-4.23286827567505e+000°)
7.31139083483151e+006	(-4.17524964936796e+000dB,-4.24257803952108e+000°)
7.32824533138637e+006	(-4.17539510781196e+000dB,-4.25230977430887e+000°)
7.34513868156847e+006	(-4.17554123241062e+000dB,-4.26206352808326e+000°)
7.36207097494467e+006	(-4.17568802619722e+000dB,-4.27183934940050e+000°)
7.37904230128832e+006	(-4.17583549221029e+000dB,-4.28163728630935e+000°)
7.39605275057968e+006	(-4.17598363350815e+000dB,-4.29145738752937e+000°)
7.41310241300647e+006	(-4.17613245314530e+000dB,-4.30129970033590e+000°)
7.43019137896430e+006	(-4.17628195421141e+000dB,-4.31116427385304e+000°)
7.44731973905717e+006	(-4.17643213980068e+000dB,-4.32105115675949e+000°)
7.46448758409794e+006	(-4.17658301302478e+000dB,-4.33096039777454e+000°)
7.48169500510881e+006	(-4.17673457699974e+000dB,-4.34089204513886e+000°)
7.49894209332182e+006	(-4.17688683486747e+000dB,-4.35084614816466e+000°)
7.51622894017931e+006	(-4.17703978977544e+000dB,-4.36082275552389e+000°)
7.53355563733442e+006	(-4.17719344488666e+000dB,-4.37082191621602e+000°)
7.55092227665158e+006	(-4.17734780338149e+000dB,-4.38084367931052e+000°)
7.56832895020698e+006	(-4.17750286845917e+000dB,-4.39088809467036e+000°)
7.58577575028906e+006	(-4.17765864331652e+000dB,-4.40095521064566e+000°)
7.60326276939904e+006	(-4.17781513117437e+000dB,-4.41104507675039e+000°)
7.62079010025133e+006	(-4.17797233528734e+000dB,-4.42115774380942e+000°)
7.63835783577411e+006	(-4.17813025888340e+000dB,-4.43129325974302e+000°)
7.65596606910976e+006	(-4.17828890524391e+000dB,-4.44145167545937e+000°)
7.67361489361538e+006	(-4.17844827763933e+000dB,-4.45163304013951e+000°)
7.69130440286328e+006	(-4.17860837935732e+000dB,-4.46183740319107e+000°)
7.70903469064148e+006	(-4.17876921371870e+000dB,-4.47206481526470e+000°)
7.72680585095419e+006	(-4.17893078404221e+000dB,-4.48231532634663e+000°)
7.74461797802235e+006	(-4.17909309366534e+000dB,-4.49258898642287e+000°)
7.76247116628408e+006	(-4.17925614594179e+000dB,-4.50288584573535e+000°)
7.78036551039519e+006	(-4.17941994424062e+000dB,-4.51320595484542e+000°)
7.79830110522973e+006	(-4.17958449193921e+000dB,-4.52354936357013e+000°)
7.81627804588043e+006	(-4.17974979245047e+000dB,-4.53391612375462e+000°)
7.83429642765925e+006	(-4.17991584917388e+000dB,-4.54430628488474e+000°)
7.85235634609784e+006	(-4.18008266553547e+000dB,-4.55471989760279e+000°)
7.87045789694810e+006	(-4.18025024498543e+000dB,-4.56515701294995e+000°)
7.88860117618265e+006	(-4.18041859098789e+000dB,-4.57561768250835e+000°)
7.90678627999535e+006	(-4.18058770700989e+000dB,-4.58610195664446e+000°)
7.92501330480181e+006	(-4.18075759654123e+000dB,-4.59660988637927e+000°)
7.94328234723990e+006	(-4.18092826308761e+000dB,-4.60714152304808e+000°)
7.96159350417027e+006	(-4.18109971017294e+000dB,-4.61769691807510e+000°)
7.97994687267684e+006	(-4.18127194132744e+000dB,-4.62827612235942e+000°)
7.99834255006735e+006	(-4.18144496011386e+000dB,-4.63887918829029e+000°)
8.01678063387385e+006	(-4.18161877009810e+000dB,-4.64950616710254e+000°)
8.03526122185322e+006	(-4.18179337484539e+000dB,-4.66015710919712e+000°)
8.05378441198771e+006	(-4.18196877797739e+000dB,-4.67083206791561e+000°)
8.07235030248542e+006	(-4.18214498311191e+000dB,-4.68153109520077e+000°)
8.09095899178085e+006	(-4.18232199385608e+000dB,-4.69225424128938e+000°)
8.10961057853543e+006	(-4.18249981387412e+000dB,-4.70300155932457e+000°)
8.12830516163801e+006	(-4.18267844683545e+000dB,-4.71377310198357e+000°)
8.14704284020540e+006	(-4.18285789642420e+000dB,-4.72456892162397e+000°)
8.16582371358292e+006	(-4.18303816631399e+000dB,-4.73538906883075e+000°)
8.18464788134489e+006	(-4.18321926023852e+000dB,-4.74623359778451e+000°)
8.20351544329517e+006	(-4.18340118191434e+000dB,-4.75710255976502e+000°)
8.22242649946769e+006	(-4.18358393510022e+000dB,-4.76799600856541e+000°)
8.24138115012699e+006	(-4.18376752354844e+000dB,-4.77891399594748e+000°)
8.26037949576875e+006	(-4.18395195104437e+000dB,-4.78985657521833e+000°)
8.27942163712030e+006	(-4.18413722138060e+000dB,-4.80082379908630e+000°)
8.29850767514117e+006	(-4.18432333837506e+000dB,-4.81181572074080e+000°)
8.31763771102365e+006	(-4.18451030585130e+000dB,-4.82283239293203e+000°)
8.33681184619327e+006	(-4.18469812766848e+000dB,-4.83387386975988e+000°)
8.35603018230940e+006	(-4.18488680767150e+000dB,-4.84494020307952e+000°)
8.37529282126574e+006	(-4.18507634975586e+000dB,-4.85603144746382e+000°)
8.39459986519088e+006	(-4.18526675782219e+000dB,-4.86714765628804e+000°)
8.41395141644885e+006	(-4.18545803576398e+000dB,-4.87828888171105e+000°)
8.43334757763965e+006	(-4.18565018753350e+000dB,-4.88945517891422e+000°)
8.45278845159978e+006	(-4.18584321709229e+000dB,-4.90064660231370e+000°)
8.47227414140284e+006	(-4.18603712838551e+000dB,-4.91186320423820e+000°)
8.49180475036001e+006	(-4.18623192540063e+000dB,-4.92310503879606e+000°)
8.51138038202063e+006	(-4.18642761214404e+000dB,-4.93437216026270e+000°)
8.53100114017275e+006	(-4.18662419264161e+000dB,-4.94566462311248e+000°)
8.55066712884368e+006	(-4.18682167093120e+000dB,-4.95698248174378e+000°)
8.57037845230054e+006	(-4.18702005106035e+000dB,-4.96832578978637e+000°)
8.59013521505079e+006	(-4.18721933711787e+000dB,-4.97969460277426e+000°)
8.60993752184283e+006	(-4.18741953318399e+000dB,-4.99108897432747e+000°)
8.62978547766652e+006	(-4.18762064336405e+000dB,-5.00250895872904e+000°)
8.64967918775374e+006	(-4.18782267180991e+000dB,-5.01395461256608e+000°)
8.66961875757897e+006	(-4.18802562263177e+000dB,-5.02542598806270e+000°)
8.68960429285981e+006	(-4.18822950001843e+000dB,-5.03692314153405e+000°)
8.70963589955759e+006	(-4.18843430816298e+000dB,-5.04844612903642e+000°)
8.72971368387789e+006	(-4.18864005125278e+000dB,-5.05999500448365e+000°)
8.74983775227113e+006	(-4.18884673350471e+000dB,-5.07156982297938e+000°)
8.77000821143311e+006	(-4.18905435917396e+000dB,-5.08317064096130e+000°)
8.79022516830560e+006	(-4.18926293248891e+000dB,-5.09479751180460e+000°)
8.81048873007689e+006	(-4.18947245775167e+000dB,-5.10645049266460e+000°)
8.83079900418236e+006	(-4.18968293924616e+000dB,-5.11812963869506e+000°)
8.85115609830508e+006	(-4.18989438129197e+000dB,-5.12983500578575e+000°)
8.87156012037633e+006	(-4.19010678822248e+000dB,-5.14156664964319e+000°)
8.89201117857620e+006	(-4.19032016438950e+000dB,-5.15332462628891e+000°)
8.91250938133416e+006	(-4.19053451416188e+000dB,-5.16510899139971e+000°)
8.93305483732965e+006	(-4.19074984191999e+000dB,-5.17691980059543e+000°)
8.95364765549263e+006	(-4.19096615208507e+000dB,-5.18875711075928e+000°)
8.97428794500417e+006	(-4.19118344909892e+000dB,-5.20062097895785e+000°)
8.99497581529702e+006	(-4.19140173738172e+000dB,-5.21251145965651e+000°)
9.01571137605623e+006	(-4.19162102142837e+000dB,-5.22442861112381e+000°)
9.03649473721967e+006	(-4.19184130572490e+000dB,-5.23637248979818e+000°)
9.05732600897865e+006	(-4.19206259475402e+000dB,-5.24834315068981e+000°)
9.07820530177850e+006	(-4.19228489307326e+000dB,-5.26034065264138e+000°)
9.09913272631915e+006	(-4.19250820520887e+000dB,-5.27236505092608e+000°)
9.12010839355572e+006	(-4.19273253573034e+000dB,-5.28441640276552e+000°)
9.14113241469912e+006	(-4.19295788924134e+000dB,-5.29649476629902e+000°)
9.16220490121661e+006	(-4.19318427032514e+000dB,-5.30860019696333e+000°)
9.18332596483241e+006	(-4.19341168363281e+000dB,-5.32073275378200e+000°)
9.20449571752831e+006	(-4.19364013379836e+000dB,-5.33289249281728e+000°)
